RowNumber,P_hat_test,Exited
5126,0.205746689,1
6861,0.205736034,1
1067,0.205642806,1
8139,0.205603021,0
3561,0.205559925,1
3826,0.205559925,0
5207,0.205559272,0
3613,0.205488707,0
3862,0.205488707,1
2729,0.205479501,0
6412,0.205451976,0
8662,0.205424104,0
3974,0.20535444,0
5557,0.205268443,0
3731,0.205252051,0
6441,0.205224189,1
9702,0.205184338,0
5393,0.205112946,1
6485,0.205112946,0
8737,0.205112946,0
4059,0.205057462,0
5802,0.204904158,1
6528,0.20484502,0
7783,0.204759641,0
8641,0.204744213,0
2322,0.20472556,0
2571,0.204660573,0
2069,0.204587864,1
2742,0.204545066,0
4515,0.204545066,0
4584,0.204545066,0
7461,0.204540336,0
2803,0.204432388,1
5565,0.204371412,0
2622,0.204254218,0
4046,0.204254218,0
9732,0.204240171,0
5994,0.204170587,0
333,0.20416918,0
1145,0.204159668,1
6237,0.204065583,0
7578,0.204048904,0
3177,0.204018365,0
3751,0.204003367,0
6964,0.20397956,0
745,0.203878971,0
2837,0.203878971,0
8260,0.203874433,0
8046,0.203770469,0
6434,0.20376958,0
7172,0.203757753,0
1840,0.203655674,0
5735,0.203631608,0
5096,0.203587099,0
2578,0.203523537,0
7103,0.203305957,0
634,0.203265821,0
8396,0.2032039,0
6177,0.202990608,0
3449,0.202976899,0
8962,0.202941995,0
9963,0.202941995,1
6590,0.20288089,0
6740,0.202878922,0
408,0.202871452,0
6140,0.202871452,0
4922,0.20281607,1
5945,0.202812481,0
4945,0.202800911,0
1201,0.202716878,0
5891,0.202589856,0
228,0.202558292,1
7929,0.202523752,0
1626,0.202499257,0
2893,0.202499257,0
7128,0.202499257,0
6028,0.202479043,0
286,0.202380979,0
5963,0.202331403,1
8243,0.202292453,1
5341,0.202210579,0
4431,0.202209421,0
2353,0.202183639,1
9646,0.20213738,0
6227,0.202125763,1
9960,0.202110091,0
3400,0.202068118,1
3759,0.202048805,1
1686,0.201950576,1
7881,0.201936775,0
9546,0.201921051,0
3363,0.201910471,0
7186,0.201881331,0
1973,0.201856905,0
2394,0.201810683,1
3923,0.201754322,0
5464,0.201648695,0
6049,0.201648695,0
9367,0.201648695,0
9404,0.201648695,0
3880,0.201628531,1
3221,0.201532118,0
8581,0.201358512,0
3541,0.201278178,0
4561,0.201208067,0
5779,0.201208067,0
7745,0.201208067,0
7851,0.201208067,0
8028,0.20115513,1
6871,0.201064694,0
6827,0.200919614,0
181,0.200901816,0
7666,0.200759249,0
3623,0.200704343,0
3615,0.200670716,0
5125,0.200573952,0
695,0.200359275,0
2086,0.200341642,0
7320,0.200340025,0
4547,0.200279128,0
4784,0.200279128,0
8699,0.200197844,0
4888,0.200177776,0
5808,0.200131753,0
1337,0.200059643,0
4706,0.200021777,0
4835,0.199992821,1
9875,0.199910497,0
4371,0.199887839,0
9167,0.199881752,1
9634,0.199866466,0
5386,0.199835541,1
5522,0.199768504,0
2882,0.199725889,0
3821,0.199712551,0
7439,0.199695226,0
1305,0.199648501,0
4876,0.199642947,0
5902,0.199624585,0
6000,0.199575828,0
7205,0.199505306,0
2679,0.199353408,0
3807,0.199353408,0
8482,0.199353408,0
472,0.199252668,1
6869,0.199207574,0
9391,0.199190613,0
9835,0.199181363,1
3609,0.199068095,0
5260,0.199022255,0
920,0.198986057,0
2026,0.198986057,0
1326,0.198975394,0
4864,0.198906065,0
2785,0.198881315,0
6440,0.198853695,1
7741,0.198781946,1
4533,0.198752848,0
6800,0.198747185,1
5318,0.198743742,0
1301,0.198728026,0
5360,0.198727769,1
2283,0.198664712,0
9374,0.198631703,0
9928,0.198610237,0
4595,0.198606487,0
3845,0.198459885,0
263,0.198379314,0
5688,0.198334641,0
3259,0.198321297,0
7304,0.198265352,0
9128,0.198233726,1
788,0.198206588,0
8402,0.197980071,1
6220,0.19794848,0
497,0.197942381,0
4262,0.197882421,0
1197,0.197761019,0
3346,0.197760928,0
1637,0.197711714,0
1673,0.197711714,0
2316,0.197711714,0
2650,0.197711714,0
2887,0.197711714,0
3848,0.197711714,0
4269,0.197630097,1
9353,0.197612333,0
6545,0.197531621,0
441,0.197428171,0
9641,0.197428171,0
1552,0.197427035,0
145,0.197390732,1
3926,0.197346643,0
1604,0.197326876,0
2244,0.197202289,1
7217,0.197193466,1
2753,0.197187392,1
7113,0.197157654,0
1260,0.197144409,0
185,0.1971438,1
9025,0.197084594,1
914,0.197020034,0
926,0.197012808,0
3895,0.196930371,0
3313,0.196901184,0
4638,0.196782466,0
2799,0.196749094,0
1220,0.196738426,1
9643,0.196655331,0
9276,0.196545661,0
719,0.196431147,0
9341,0.196431147,0
7129,0.19628379,0
9979,0.196263048,0
5929,0.196104786,0
3301,0.196104704,1
7315,0.196080229,1
2603,0.196056245,0
9612,0.196016619,0
154,0.1959081,0
5434,0.195894684,0
8379,0.195837038,1
2964,0.195797325,0
4654,0.195797325,1
1621,0.195744893,0
5502,0.195732107,0
5548,0.195725407,1
7544,0.195717435,0
2872,0.195531711,0
8848,0.195529689,0
8816,0.195529002,1
3169,0.195515859,1
4430,0.195488884,1
7325,0.195450269,1
5395,0.195400266,0
1367,0.19516918,0
5077,0.19516918,0
5719,0.19516918,0
6391,0.19516918,0
617,0.195067369,0
1725,0.19504004,0
9089,0.195016301,1
9982,0.194897088,1
424,0.194888398,0
6753,0.194853631,0
2831,0.194820857,0
8429,0.194816264,0
4709,0.194807663,0
6420,0.194807663,0
2745,0.19475885,0
5329,0.194706245,0
7048,0.194697053,0
7246,0.194649721,0
8501,0.194581418,0
2441,0.194526151,0
3538,0.194526151,0
1518,0.194400502,0
3790,0.194231141,0
3998,0.194189507,0
2332,0.194131445,0
7738,0.194118794,1
6141,0.194048766,0
1414,0.194029601,0
9765,0.194019881,0
5567,0.193981613,0
6728,0.193981551,1
8077,0.193981551,1
1114,0.19395384,1
9233,0.193902623,1
4607,0.193831816,1
3568,0.193820413,0
797,0.193810591,0
1764,0.19368236,0
918,0.193645641,0
1443,0.193621704,0
6802,0.193621704,1
4884,0.193613934,0
83,0.193553614,0
3863,0.193553614,0
8921,0.193553614,0
9726,0.193553614,1
2710,0.193354271,0
7818,0.193341494,0
8815,0.193273479,0
3785,0.193250006,0
3264,0.193194371,1
9796,0.193194371,0
4933,0.193166373,0
8978,0.193126876,0
3761,0.193120584,0
9258,0.192920602,0
360,0.192914632,0
648,0.192858434,0
2365,0.19282162,0
592,0.192747743,0
6534,0.19274259,0
1060,0.192741145,0
9082,0.192736806,0
8704,0.192724868,0
2229,0.192651492,0
2475,0.192651492,1
7574,0.192651492,0
3446,0.192627787,0
2453,0.192584602,0
8710,0.192575647,0
4810,0.192462774,0
4828,0.192439359,1
4310,0.192373466,1
379,0.192341718,0
2117,0.192293524,0
4878,0.192293524,0
6903,0.192293524,0
6061,0.192181512,1
5739,0.192156318,0
3344,0.192124181,0
4895,0.192123252,0
9914,0.192088935,0
8496,0.192015891,1
8771,0.192014778,0
6022,0.191958421,0
6905,0.191941897,0
3789,0.191902322,0
1339,0.191843848,0
9891,0.191826631,0
7289,0.191814989,0
8522,0.19175449,0
1429,0.191737453,0
2346,0.191634527,0
5473,0.191503524,0
6833,0.191500134,0
3243,0.191475537,0
969,0.191386853,0
106,0.191287605,1
8853,0.191286016,0
2735,0.191254867,0
9230,0.191251324,0
5088,0.191119237,1
7654,0.191058788,1
649,0.191051819,0
6990,0.191051819,0
2772,0.191021974,0
3122,0.190965137,0
7504,0.19087229,0
8165,0.190870849,0
6646,0.190855177,0
6298,0.190775556,0
2993,0.190774448,0
8668,0.190770511,0
3809,0.190746149,0
2556,0.190732019,0
6093,0.190726753,0
8684,0.19065013,1
4024,0.190576207,0
7701,0.190524671,0
1796,0.190505247,0
1808,0.190498492,1
794,0.190450226,0
8716,0.190447141,0
8387,0.190420252,0
7407,0.190419146,0
8516,0.190416236,0
2661,0.19022679,0
8976,0.190190683,0
3459,0.190158607,0
6183,0.190158607,0
6733,0.190158607,0
9197,0.190158607,0
3597,0.190009807,0
355,0.189913554,0
4556,0.189883333,1
5356,0.189815629,0
1436,0.189804183,0
7453,0.189804183,0
5760,0.189760582,0
4260,0.189737119,0
6095,0.189660502,0
5476,0.189562083,0
1086,0.189529301,1
789,0.189462312,0
5122,0.189462312,0
9581,0.189455797,0
7676,0.189428598,0
4137,0.189383297,1
7464,0.189376192,0
1131,0.189211576,0
5948,0.18912578,0
9486,0.189108229,0
2583,0.189082516,0
6961,0.189052213,0
1199,0.189037901,0
3858,0.18892267,0
3811,0.188895744,0
1420,0.18885142,0
849,0.188838638,0
2444,0.188833674,0
6269,0.188740352,0
2513,0.188667138,0
8401,0.188590857,0
6676,0.188574799,0
8291,0.188354553,0
8280,0.188301284,0
9281,0.188253553,0
1985,0.188024956,0
370,0.188024375,0
9386,0.187938645,0
9688,0.187836963,0
7156,0.187767775,1
4393,0.187735755,0
6530,0.187690482,0
1083,0.187618237,1
148,0.187568245,0
1261,0.187540031,1
6023,0.187417953,1
7290,0.187417953,0
6229,0.187403836,0
987,0.187345635,0
28,0.187339593,0
6489,0.187339593,0
8777,0.187339593,0
9609,0.187339593,0
9962,0.187339593,0
5050,0.187321034,0
6853,0.187273199,1
9145,0.187254317,0
3304,0.187136492,1
1959,0.187067456,0
3540,0.187067456,0
3426,0.187052425,0
2050,0.187043791,1
2223,0.187034325,0
3220,0.187022687,0
66,0.187003838,0
3833,0.187001137,0
6336,0.187001137,0
8267,0.187001137,0
9610,0.187001137,0
5208,0.186986883,0
8902,0.186951943,0
7468,0.186838788,0
9046,0.18681969,1
4943,0.186792932,0
2551,0.186651241,0
2996,0.186582863,0
6843,0.186477176,0
6074,0.186447873,0
6286,0.186424343,0
6463,0.186378787,0
8284,0.186378787,0
4774,0.186315852,0
5492,0.186268596,1
8842,0.186264697,0
7636,0.186261531,0
5479,0.186224224,0
4351,0.186122506,0
8032,0.186122506,0
9826,0.18594282,1
2449,0.185856446,0
2823,0.185851733,0
4868,0.185851733,0
5623,0.185840996,0
1835,0.185782404,0
6425,0.185773878,1
6453,0.185773878,0
6910,0.185773878,0
6132,0.185772793,1
8312,0.185769173,1
8478,0.18572752,1
6130,0.185566029,0
4192,0.185551333,0
4663,0.185502413,0
9232,0.18547288,0
7754,0.185446581,0
7775,0.18536742,0
5099,0.18531298,0
3188,0.185293084,0
9111,0.185288937,0
7024,0.185280275,0
1924,0.185098123,1
1849,0.185000783,0
1510,0.184983538,0
1082,0.184977274,0
4267,0.184977274,1
5987,0.184977274,1
7011,0.184977274,0
5352,0.184909234,0
5027,0.184899702,0
9468,0.184791655,0
8179,0.184740979,0
3493,0.184700262,0
8105,0.184642962,0
6992,0.184642101,1
9395,0.184636874,0
9357,0.184630305,1
5429,0.184564653,0
8533,0.184564653,1
8634,0.184564653,0
5333,0.184445608,0
9709,0.184418549,0
3624,0.18435776,0
9929,0.184344888,0
2625,0.184332057,0
2568,0.184218283,0
9775,0.184218283,0
2032,0.183972349,0
4007,0.183968266,0
9585,0.183916669,1
8043,0.18390091,1
6182,0.183874376,0
1560,0.183867138,0
1597,0.183843537,0
6702,0.183823478,0
5202,0.183809731,0
6675,0.183800476,0
8685,0.183795742,0
6180,0.18373699,0
4505,0.183714953,0
5738,0.183709942,0
2487,0.183694883,0
4847,0.183694883,0
5460,0.183694883,0
6580,0.183694883,0
600,0.183662379,0
3184,0.183349778,0
9597,0.183315723,0
4969,0.183082132,0
3073,0.182975473,0
7702,0.182934966,1
4208,0.182934682,0
8981,0.182912757,0
3030,0.182903339,0
2061,0.182891743,0
5326,0.182788925,1
5261,0.182570216,0
937,0.182567251,1
1872,0.182557548,0
8849,0.182548515,0
3374,0.182477702,0
171,0.182423587,0
774,0.182393176,0
1766,0.182282698,0
4597,0.182259056,0
5542,0.182166216,0
9054,0.182152802,0
6655,0.182030446,0
807,0.181886514,0
1397,0.181886514,1
2060,0.181885446,0
6938,0.181885446,0
6983,0.181885446,0
1222,0.181878542,0
6082,0.181820318,1
1514,0.181809949,0
6070,0.18174535,0
7047,0.181715435,0
891,0.181609269,0
3183,0.181593276,0
7817,0.181512515,0
4609,0.18146519,1
691,0.181428652,0
1091,0.18142441,0
6783,0.181413352,1
9183,0.181316766,0
3436,0.1813127,0
1519,0.181291871,0
4227,0.181291871,0
4368,0.181217386,1
8365,0.181116637,1
7330,0.181026563,0
6380,0.181016196,0
2830,0.181012023,0
8969,0.180975612,0
5551,0.180950547,0
6193,0.18095028,0
9098,0.18095028,0
9549,0.18095028,0
6284,0.18088203,0
7359,0.180760495,1
6854,0.180713538,0
7678,0.180689609,0
3251,0.180684299,1
894,0.18061974,1
1381,0.180594949,0
5859,0.180573776,1
8545,0.180570396,0
6206,0.1804878,1
5745,0.180409755,0
4209,0.180409018,0
377,0.18036473,1
4041,0.180351231,0
8349,0.18031286,1
9097,0.180300256,0
4084,0.180293036,0
4411,0.180215351,0
4364,0.180169783,0
2048,0.18014475,0
4861,0.180081884,0
1857,0.180058902,1
8457,0.179938746,0
893,0.179829842,0
6149,0.179788454,0
3429,0.179765521,0
6346,0.179765521,0
5968,0.179746014,0
6254,0.179713806,1
5321,0.179712009,0
3724,0.17964224,0
7302,0.179623921,0
6338,0.179591136,0
642,0.179367907,0
5379,0.179328878,0
5009,0.17932379,0
8074,0.179291506,0
7208,0.179281126,0
4299,0.179262389,0
8948,0.179210063,0
2585,0.179163,0
6549,0.179159173,0
7073,0.178995789,0
5463,0.178812472,0
7976,0.178755511,0
2848,0.178742816,1
1132,0.178688468,0
1797,0.178657353,0
8118,0.178650818,1
3432,0.178638091,0
4875,0.178575318,0
5275,0.178575318,0
2333,0.178512342,0
4765,0.178511348,0
8110,0.178249223,0
5026,0.178171716,1
765,0.178145332,1
5,0.178087903,0
3257,0.178068015,0
3469,0.177986349,0
4766,0.177986349,0
8599,0.177986349,0
2662,0.17792918,1
2019,0.177915732,0
8306,0.177911069,1
9495,0.177827443,1
69,0.177707642,0
3025,0.177693473,0
840,0.177667424,0
5829,0.177663889,0
3368,0.177640973,1
7300,0.177612562,0
7561,0.177560939,0
1976,0.17740274,0
2266,0.17740274,0
4429,0.17740274,0
5015,0.17740274,0
7197,0.17740274,0
7356,0.17740274,0
137,0.177382898,0
4401,0.177369681,1
7567,0.177353121,1
226,0.177318106,0
9660,0.17726452,0
3261,0.177141892,1
708,0.177066892,0
6054,0.177066892,0
7837,0.177066892,0
9854,0.17699185,0
2604,0.176885804,0
839,0.1768803,1
5795,0.176805387,0
8654,0.176805387,0
3187,0.176710937,0
7885,0.176667222,1
93,0.176559413,0
9056,0.176545229,1
1467,0.176534743,0
8050,0.176498754,1
60,0.176485384,0
2618,0.176436924,1
8436,0.176421857,1
2340,0.176416963,0
7941,0.176415987,0
1562,0.176322849,0
1378,0.176284098,0
6465,0.176249017,1
597,0.17622482,0
8658,0.17622482,1
4410,0.17621771,1
9346,0.176182004,0
5032,0.176178543,1
291,0.176173928,0
273,0.176161901,0
8345,0.176132674,1
2170,0.17610351,0
7736,0.176041383,1
2051,0.176038925,1
2638,0.175995562,0
384,0.175931047,0
2443,0.175902098,0
5892,0.175902098,0
6644,0.175902098,0
5097,0.175846936,0
1501,0.175817459,1
9852,0.175752386,0
6384,0.175750258,0
1920,0.175705108,1
5297,0.175663826,1
7017,0.175637063,0
6050,0.175568484,0
4530,0.175492523,1
9345,0.175447992,0
3320,0.175424664,0
828,0.175308721,0
2949,0.175220104,0
7825,0.175181203,0
3548,0.175064386,1
8982,0.175064386,0
1716,0.17504755,0
6458,0.174972963,0
3232,0.174793794,0
6191,0.174785611,0
6092,0.174771105,0
2232,0.174767583,0
8512,0.174749564,0
1238,0.174732025,0
2157,0.174732025,0
2886,0.174732025,0
3425,0.174732025,0
4421,0.174562785,0
9885,0.174547372,1
4341,0.174534011,0
5971,0.174484598,0
4898,0.174474271,0
696,0.174473237,0
6629,0.174473237,0
7049,0.174473237,0
1287,0.174469231,0
6126,0.174437042,0
6807,0.174294603,0
9125,0.174285112,0
4675,0.174266913,0
6152,0.174264405,0
6687,0.174262813,0
630,0.174239717,0
4940,0.174227723,1
3646,0.174215784,1
6746,0.174215784,0
883,0.174081882,0
7850,0.174064182,0
9599,0.174015581,0
9299,0.174014186,0
3854,0.173930738,0
3490,0.17389871,0
6219,0.17389871,0
9877,0.173856505,0
3018,0.173730472,0
4347,0.173641927,1
4805,0.17357935,0
5437,0.17357935,0
7326,0.17357935,0
7763,0.17357935,0
8483,0.17357935,0
7999,0.173483281,1
6672,0.173321911,0
900,0.173303476,0
68,0.173295913,0
5242,0.173249216,0
7218,0.173249216,0
7897,0.173249216,0
4030,0.17323834,0
8989,0.17322777,0
3407,0.173197074,0
7219,0.173159137,0
9550,0.173133905,0
6055,0.173065801,1
8589,0.173028371,0
6525,0.173025275,1
8435,0.173011622,1
4296,0.172941319,1
5459,0.172905162,0
7184,0.172848202,0
2900,0.172750382,0
4988,0.172750382,0
7454,0.172693584,1
7449,0.172674713,1
7340,0.172655483,1
9003,0.172636677,0
2218,0.17254609,0
3934,0.172519703,0
3695,0.17249494,1
5436,0.17249494,0
8307,0.17249494,1
8079,0.172493916,0
1213,0.172421496,1
1724,0.172421496,0
5545,0.172421496,0
6769,0.172421496,0
1183,0.17241921,1
3712,0.172377448,1
2022,0.172348069,0
9883,0.172306674,1
991,0.172275722,0
2330,0.172195466,0
4487,0.172035272,0
7029,0.171799802,0
2154,0.171779678,1
7258,0.171724489,1
4386,0.171713499,0
8053,0.171670075,0
5616,0.171656049,0
10000,0.171539879,0
8691,0.171420845,0
7849,0.171414881,0
6278,0.1712809,0
8343,0.1712809,0
7699,0.171206847,1
143,0.171136572,0
651,0.171026164,0
1617,0.171026164,0
2303,0.171026164,0
9567,0.171006162,1
172,0.170966331,0
3588,0.170954233,0
4535,0.170954233,0
8017,0.170954233,0
7958,0.170911887,0
8980,0.170892049,0
3563,0.17085208,1
4593,0.170804661,1
5480,0.170741371,0
9923,0.17070694,0
4959,0.170687007,0
9712,0.170653168,0
8588,0.170642316,0
9445,0.170525708,0
432,0.170524979,0
784,0.170460644,0
1320,0.170404352,0
2447,0.170365308,0
1672,0.170336795,0
8209,0.170332486,0
5499,0.170317676,0
5052,0.17029891,0
7603,0.170231947,0
8960,0.170230689,0
381,0.170206878,0
7348,0.17013522,0
8339,0.170111983,0
2238,0.169996682,1
4643,0.169985259,0
4375,0.169974893,0
41,0.169882851,0
2516,0.169882851,1
9984,0.169882851,0
3151,0.169874429,0
6767,0.169829425,1
8193,0.169826916,0
7272,0.169822682,0
877,0.169661637,0
378,0.169630965,0
326,0.16939554,0
2398,0.169391724,0
962,0.16919433,0
368,0.169071508,0
2850,0.169067925,0
5659,0.169067925,1
2776,0.169007416,1
4891,0.16900666,0
6478,0.16900666,0
8443,0.16900666,0
8517,0.16900666,0
1533,0.168908717,0
3740,0.168755625,0
8336,0.168719428,0
5553,0.168683447,0
6345,0.168683447,0
7556,0.168683447,0
7735,0.168683447,0
9013,0.168683447,0
2465,0.168676506,0
7350,0.168654115,0
7631,0.168604247,0
5008,0.168593955,1
4136,0.168583598,0
880,0.168344997,0
1300,0.168246573,0
7977,0.16823788,0
2338,0.168195085,0
8251,0.168195085,0
9323,0.168195085,0
988,0.16816683,1
8467,0.168166811,0
3969,0.168155672,0
3295,0.167999691,1
1873,0.167944009,0
6035,0.167935374,0
5232,0.167932584,1
9446,0.167903037,1
153,0.167873111,0
349,0.167849104,0
7568,0.167740337,1
8166,0.167689381,0
5085,0.167647693,0
2840,0.167605002,0
945,0.167502341,0
8380,0.167373025,1
8719,0.16734005,1
8091,0.167312251,0
4042,0.167307408,0
5141,0.167165187,0
4798,0.16710139,0
2253,0.16693358,0
3504,0.166927538,0
4825,0.166892161,0
3462,0.166863355,0
1426,0.166815857,0
7236,0.166786791,0
3962,0.166767603,0
3054,0.166756541,0
4377,0.166756541,0
7390,0.166756541,0
9825,0.166675819,0
2587,0.166661296,0
3249,0.166640081,0
7582,0.166610792,0
3134,0.166581325,0
1955,0.166522964,0
82,0.166508178,1
3515,0.166508178,0
8874,0.166486169,0
1996,0.166481034,0
1650,0.16643677,0
1974,0.16643677,0
3256,0.166434543,0
4749,0.166325908,1
6615,0.166292668,0
1068,0.166263572,0
8350,0.166207159,1
1066,0.166182698,1
4287,0.16612792,0
4626,0.166031654,0
6842,0.16597397,0
811,0.165953614,0
766,0.165746339,0
5887,0.165709869,0
8720,0.165706571,0
6592,0.165706209,0
6259,0.165673474,0
8035,0.165635076,0
8683,0.165630715,0
1580,0.165585893,0
1774,0.165498956,0
3197,0.165485246,0
2077,0.165388052,1
4223,0.165388052,1
199,0.165387061,0
9279,0.165380771,0
9127,0.16538049,1
5840,0.165336989,0
8217,0.165329053,0
475,0.165327855,0
637,0.165327855,0
2090,0.165327855,0
6930,0.165324385,1
6030,0.165264039,1
7360,0.165165485,0
1845,0.165080209,0
2074,0.165080209,0
7041,0.165080209,0
7090,0.165080209,0
8504,0.165080209,0
8665,0.165080209,0
9917,0.165055445,0
890,0.165016187,0
232,0.165010281,0
4954,0.164954089,0
4415,0.164938828,0
9757,0.164725147,1
5965,0.164687761,0
8010,0.164639049,0
5063,0.164618482,0
6242,0.164597129,0
1198,0.164530448,0
6068,0.164530448,0
261,0.164520676,0
9879,0.164476932,0
6651,0.164370262,0
3524,0.164363899,0
2488,0.164284747,0
3438,0.164284747,0
1809,0.164214104,0
2108,0.164194687,0
2220,0.164024128,0
4937,0.163992641,1
7939,0.163968783,0
2143,0.163848769,0
9361,0.163717647,0
215,0.163711109,0
4730,0.163676857,1
5461,0.163616443,0
2924,0.163567193,0
3767,0.16356583,0
1950,0.163546399,0
9424,0.163496887,0
6719,0.163491851,0
994,0.163451597,0
7368,0.163421018,0
4165,0.163390735,0
200,0.163184245,0
5819,0.16315525,0
1663,0.16311779,0
3266,0.163117101,0
6128,0.163117101,0
6566,0.163117101,0
6696,0.163117101,0
8998,0.163117101,0
8840,0.162915956,0
5788,0.162878022,0
193,0.162802945,0
9483,0.162802945,1
5899,0.162616319,0
5354,0.162406198,1
4365,0.162350418,0
3705,0.162328283,0
8297,0.162328283,0
9435,0.162328283,0
9716,0.162328283,0
8834,0.162215813,0
670,0.16221074,0
2577,0.162194956,0
6942,0.162131056,0
913,0.162085232,0
2102,0.162084258,0
8606,0.162084258,0
9981,0.162082084,0
4140,0.162062294,0
5655,0.162058629,0
1582,0.162020667,0
2907,0.162015352,0
4465,0.162015352,0
9531,0.162015352,0
3769,0.161997452,0
7953,0.161981977,0
4035,0.161863931,0
9132,0.161840409,0
4803,0.16177268,0
4958,0.16177268,0
8627,0.161685541,1
1049,0.161608066,0
626,0.161565349,0
1988,0.161529329,1
1156,0.161528083,0
2211,0.161519599,0
3512,0.16146245,0
5320,0.161326478,0
1966,0.161300443,1
3851,0.161270823,0
9823,0.161239043,0
9945,0.161103004,0
8908,0.161092701,0
7853,0.161082829,0
2834,0.160989113,0
132,0.160987338,0
1259,0.160930208,0
4822,0.160930208,0
9986,0.160898078,0
2105,0.160860731,0
6433,0.160830495,0
6748,0.160819972,0
7480,0.160768434,0
966,0.16075175,0
616,0.16068885,1
639,0.160688646,0
9874,0.160597546,0
8723,0.160593934,0
5299,0.160550242,0
2956,0.160446817,0
3200,0.160446817,1
6273,0.160446817,1
9378,0.160276412,0
543,0.160171874,0
1537,0.160149943,0
4214,0.160149943,0
7014,0.160149943,0
8995,0.160076193,0
8835,0.160048739,0
9961,0.160044705,1
3840,0.160001325,1
6956,0.159992594,0
4284,0.159992479,0
3715,0.159966643,0
3522,0.159959086,0
3600,0.15984041,0
3924,0.15984041,0
8828,0.15984041,0
7132,0.159782617,0
1721,0.159721006,0
9371,0.159712769,1
3735,0.159701132,0
9164,0.159668449,0
9482,0.159637408,0
5866,0.159600375,0
4721,0.159511088,0
147,0.159503829,0
9521,0.159464763,0
5773,0.159417368,0
8689,0.159202502,1
2791,0.159174072,0
40,0.159096115,0
7951,0.159070366,0
6729,0.159054967,0
9216,0.159039606,1
7819,0.159016947,0
1804,0.158995002,0
9198,0.158985849,0
6499,0.158848382,0
4990,0.158825336,0
6393,0.158772682,0
